raw_case_id,project_region,assay_panel,sample_matrix,collection_context,lab_window,collection_month,field_team,primary_issue,secondary_issue,difficulty_tier,interference_axis,split_hint,custody_note,action_manifest,score_trace_json
edna_raw_00902,alpine_lake,salmonid_spawning,surface_water,baseflow,split_batch,7,delta,preservation_failure,replicate_discordance,medium,plain,train,Field team delta logged a surface water eDNA sample from the alpine lake program for the salmonid spawning panel. ethanol line is below the membrane and the hold time is exceeded only one of three qPCR replicates crossed threshold Choose the ordered action manifest that best protects reporting quality.,RECOLLECT_SAMPLE|RERUN_PCR|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 1.05, ""ESCALATE_SUPERVISOR"": 0.578, ""HOLD_REPORT"": 1.47, ""QUARANTINE_COLD_CHAIN"": 0.9, ""RECOLLECT_SAMPLE"": 3.35, ""REPEAT_TAXON_PANEL"": 0.85, ""RERUN_PCR"": 2.12}"
edna_raw_00903,peat_wetland,amphibian_pathogen,filter_membrane,algal_bloom_watch,field_freezer_delay,5,fir,replicate_discordance,preservation_failure,medium,distractor,train,The peat wetland chain packet describes a filter membrane bottle collected under algal bloom watch conditions for amphibian pathogen. only one of three qPCR replicates crossed threshold ethanol line is below the membrane and the hold time is exceeded No external source lookup is available to adjudicate the record. The supervisor wants the next three QA actions before results are released.,RERUN_PCR|RECOLLECT_SAMPLE|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.864, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.45, ""ESCALATE_SUPERVISOR"": 0.85, ""HOLD_REPORT"": 1.256, ""QUARANTINE_COLD_CHAIN"": 0.862, ""RECOLLECT_SAMPLE"": 2.358, ""REPEAT_TAXON_PANEL"": 1.25, ""RERUN_PCR"": 3.08, ""REVIEW_BLANKS"": 0.08}"
edna_raw_00904,peat_wetland,salmonid_spawning,sediment_slurry,storm_pulse,split_batch,3,heron,replicate_discordance,inhibition,hard,cross_context,train,"The peat wetland chain packet describes a sediment slurry bottle collected under storm pulse conditions for salmonid spawning. only one of three qPCR replicates crossed threshold dilution curve indicates PCR inhibition in the sample extract Because the sample is tied to storm pulse and split batch, the lab treats small quality signals conservatively. The lab needs a ranked remediation plan, not just a pass/fail disposition.",RERUN_PCR|CLEANUP_INHIBITORS|DILUTE_EXTRACT,"{""ACCEPT_REPORT"": 0.15, ""CLEANUP_INHIBITORS"": 2.458, ""DILUTE_EXTRACT"": 2.116, ""ESCALATE_SUPERVISOR"": 1.2, ""HOLD_REPORT"": 0.25, ""RECOLLECT_SAMPLE"": 0.45, ""REPEAT_TAXON_PANEL"": 1.25, ""RERUN_PCR"": 4.384, ""REVIEW_BLANKS"": 0.08}"
edna_raw_00905,peat_wetland,invasive_carp,surface_water,post_rain,overnight_hold,8,heron,panel_mismatch,preservation_failure,hard,negation,train,"Field team heron logged a surface water eDNA sample from the peat wetland program for the invasive carp panel. the requested assay panel does not match the species named on the custody form filter envelope leaked preservative before accession The note also says no action is needed for a separate preservation failure concern. The lab needs a ranked remediation plan, not just a pass/fail disposition.",REPEAT_TAXON_PANEL|CLARIFY_CUSTODY|RECOLLECT_SAMPLE,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 2.564, ""DILUTE_EXTRACT"": 0.2, ""ESCALATE_SUPERVISOR"": 1.3, ""HOLD_REPORT"": 1.006, ""QUARANTINE_COLD_CHAIN"": 0.612, ""RECOLLECT_SAMPLE"": 2.108, ""REPEAT_TAXON_PANEL"": 3.0, ""REVIEW_BLANKS"": 0.08}"
edna_raw_00906,alpine_lake,salmonid_spawning,sediment_slurry,baseflow,field_freezer_delay,4,heron,replicate_discordance,none,easy,distractor,train,"The alpine lake chain packet describes a sediment slurry bottle collected under baseflow conditions for salmonid spawning. amplification is present in alternating replicates with no stable consensus The plate map was reprinted after a label smudge, but well positions are legible. Choose the ordered action manifest that best protects reporting quality.",RERUN_PCR|REPEAT_TAXON_PANEL|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.27, ""CLARIFY_CUSTODY"": 0.15, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 0.85, ""HOLD_REPORT"": 0.5, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 0.25, ""REPEAT_TAXON_PANEL"": 1.25, ""RERUN_PCR"": 3.08}"
edna_raw_00907,urban_stream,amphibian_pathogen,biofilm_swab,thaw_window,weekend_receipt,9,moraine,weather_dilution,preservation_failure,hard,distractor,train,"Accession note for team moraine: amphibian pathogen surveillance sample, biofilm swab, received during the weekend receipt window. field team sampled immediately after heavy rain diluted the reach sample bottle arrived with a loose cap and visible preservative loss The site visit was otherwise routine for this project. The supervisor wants the next three QA actions before results are released.",RECOLLECT_SAMPLE|RERUN_PCR|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.95, ""CLARIFY_CUSTODY"": 0.864, ""DILUTE_EXTRACT"": 0.45, ""ESCALATE_SUPERVISOR"": 0.35, ""HOLD_REPORT"": 1.006, ""QUARANTINE_COLD_CHAIN"": 0.862, ""RECOLLECT_SAMPLE"": 4.558, ""RERUN_PCR"": 2.58}"
edna_raw_00908,coastal_marsh,invasive_carp,surface_water,thaw_window,split_batch,11,heron,custody_gap,none,easy,cross_context,train,"Accession note for team heron: invasive carp surveillance sample, surface water, received during the split batch window. chain-of-custody initials are missing between field transfer and lab receipt Because the sample is tied to thaw window and split batch, the lab treats small quality signals conservatively. The supervisor wants the next three QA actions before results are released.",CLARIFY_CUSTODY|HOLD_REPORT|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.27, ""CLARIFY_CUSTODY"": 3.1, ""DILUTE_EXTRACT"": 0.2, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 1.3, ""RECOLLECT_SAMPLE"": 0.95, ""RERUN_PCR"": 0.25, ""REVIEW_BLANKS"": 0.08}"
edna_raw_00909,alpine_lake,salmonid_spawning,sediment_slurry,thaw_window,field_freezer_delay,10,lichen,custody_gap,temp_excursion,hard,plain,train,Field team lichen logged a sediment slurry eDNA sample from the alpine lake program for the salmonid spawning panel. chain-of-custody initials are missing between field transfer and lab receipt ice pack was spent and the receipt temperature was outside the eDNA hold range Choose the ordered action manifest that best protects reporting quality.,CLARIFY_CUSTODY|HOLD_REPORT|QUARANTINE_COLD_CHAIN,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 3.25, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 2.048, ""HOLD_REPORT"": 2.556, ""QUARANTINE_COLD_CHAIN"": 2.426, ""RECOLLECT_SAMPLE"": 1.812, ""RERUN_PCR"": 0.33}"
edna_raw_00910,peat_wetland,invasive_carp,sediment_slurry,thaw_window,weekend_receipt,6,moraine,replicate_discordance,none,easy,cross_context,train,"The peat wetland chain packet describes a sediment slurry bottle collected under thaw window conditions for invasive carp. amplification is present in alternating replicates with no stable consensus Because the sample is tied to thaw window and weekend receipt, the lab treats small quality signals conservatively. The supervisor wants the next three QA actions before results are released.",RERUN_PCR|REPEAT_TAXON_PANEL|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.27, ""CLARIFY_CUSTODY"": 0.15, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.45, ""ESCALATE_SUPERVISOR"": 0.85, ""HOLD_REPORT"": 0.5, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 0.2, ""REPEAT_TAXON_PANEL"": 1.25, ""RERUN_PCR"": 3.25, ""REVIEW_BLANKS"": 0.08}"
edna_raw_00911,farm_ditch,invasive_carp,surface_water,baseflow,field_freezer_delay,11,willow,temp_excursion,none,easy,plain,train,"Accession note for team willow: invasive carp surveillance sample, surface water, received during the field freezer delay window. temperature strip was red on arrival after a long courier leg Choose the ordered action manifest that best protects reporting quality.",QUARANTINE_COLD_CHAIN|HOLD_REPORT|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.27, ""CLARIFY_CUSTODY"": 0.15, ""ESCALATE_SUPERVISOR"": 1.1, ""HOLD_REPORT"": 1.55, ""QUARANTINE_COLD_CHAIN"": 3.45, ""RECOLLECT_SAMPLE"": 0.9}"
edna_raw_00912,peat_wetland,salmonid_spawning,surface_water,baseflow,weekend_receipt,12,sedge,weather_dilution,none,easy,distractor,train,"Accession note for team sedge: salmonid spawning surveillance sample, surface water, received during the weekend receipt window. collection occurred during a fast storm pulse with turbid runoff A spare filter was photographed but not processed. Choose the ordered action manifest that best protects reporting quality.",RERUN_PCR|RECOLLECT_SAMPLE|ACCEPT_REPORT,"{""ACCEPT_REPORT"": 1.07, ""CLARIFY_CUSTODY"": 0.15, ""DILUTE_EXTRACT"": 0.65, ""HOLD_REPORT"": 0.25, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 2.25, ""RERUN_PCR"": 2.33, ""REVIEW_BLANKS"": 0.08}"
edna_raw_00913,peat_wetland,cyanobacteria_bloom,filter_membrane,storm_pulse,weekend_receipt,6,sedge,preservation_failure,none,easy,cross_context,train,"Accession note for team sedge: cyanobacteria bloom surveillance sample, filter membrane, received during the weekend receipt window. filter envelope leaked preservative before accession Because the sample is tied to storm pulse and weekend receipt, the lab treats small quality signals conservatively. Choose the ordered action manifest that best protects reporting quality.",RECOLLECT_SAMPLE|HOLD_REPORT|CLARIFY_CUSTODY,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 1.2, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.45, ""HOLD_REPORT"": 1.55, ""QUARANTINE_COLD_CHAIN"": 1.15, ""RECOLLECT_SAMPLE"": 3.3, ""RERUN_PCR"": 0.25, ""REVIEW_BLANKS"": 0.08}"
edna_raw_00914,coastal_marsh,amphibian_pathogen,filter_membrane,thaw_window,overnight_hold,1,moraine,custody_gap,none,medium,plain,train,"The coastal marsh chain packet describes a filter membrane bottle collected under thaw window conditions for amphibian pathogen. the bottle label and custody sheet disagree about the handoff time The lab needs a ranked remediation plan, not just a pass/fail disposition.",CLARIFY_CUSTODY|HOLD_REPORT|RECOLLECT_SAMPLE,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 3.1, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.45, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 1.3, ""RECOLLECT_SAMPLE"": 1.2, ""RERUN_PCR"": 0.33, ""REVIEW_BLANKS"": 0.08}"
edna_raw_00915,urban_stream,cyanobacteria_bloom,filter_membrane,algal_bloom_watch,field_freezer_delay,11,moraine,preservation_failure,none,medium,negation,train,"The urban stream chain packet describes a filter membrane bottle collected under algal bloom watch conditions for cyanobacteria bloom. ethanol line is below the membrane and the hold time is exceeded The note also says no action is needed for a separate panel mismatch concern. The lab needs a ranked remediation plan, not just a pass/fail disposition.",RECOLLECT_SAMPLE|HOLD_REPORT|CLARIFY_CUSTODY,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 1.2, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""HOLD_REPORT"": 1.55, ""QUARANTINE_COLD_CHAIN"": 1.15, ""RECOLLECT_SAMPLE"": 3.1}"
edna_raw_00916,coastal_marsh,freshwater_mussel,filter_membrane,thaw_window,same_day,1,delta,panel_mismatch,temp_excursion,hard,distractor,train,"The coastal marsh chain packet describes a filter membrane bottle collected under thaw window conditions for freshwater mussel. sample was queued for the wrong taxon panel temperature strip was red on arrival after a long courier leg The plate map was reprinted after a label smudge, but well positions are legible. Choose the ordered action manifest that best protects reporting quality.",REPEAT_TAXON_PANEL|QUARANTINE_COLD_CHAIN|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 1.85, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.45, ""ESCALATE_SUPERVISOR"": 2.048, ""HOLD_REPORT"": 1.006, ""QUARANTINE_COLD_CHAIN"": 2.176, ""RECOLLECT_SAMPLE"": 0.812, ""REPEAT_TAXON_PANEL"": 3.0, ""RERUN_PCR"": 0.25, ""REVIEW_BLANKS"": 0.08}"
edna_raw_00917,urban_stream,cyanobacteria_bloom,filter_membrane,thaw_window,same_day,1,moraine,temp_excursion,inhibition,hard,negation,train,Field team moraine logged a filter membrane eDNA sample from the urban stream program for the cyanobacteria bloom panel. temperature strip was red on arrival after a long courier leg internal amplification control is delayed and the extract looks humic The note also says no action is needed for a separate replicate discordance concern. The supervisor wants the next three QA actions before results are released.,QUARANTINE_COLD_CHAIN|CLEANUP_INHIBITORS|DILUTE_EXTRACT,"{""ACCEPT_REPORT"": 0.15, ""CLEANUP_INHIBITORS"": 2.458, ""DILUTE_EXTRACT"": 1.916, ""ESCALATE_SUPERVISOR"": 1.45, ""HOLD_REPORT"": 1.55, ""QUARANTINE_COLD_CHAIN"": 3.2, ""RECOLLECT_SAMPLE"": 1.1, ""RERUN_PCR"": 1.304}"
edna_raw_00918,alpine_lake,invasive_carp,biofilm_swab,baseflow,split_batch,12,delta,replicate_discordance,temp_excursion,medium,plain,train,"Accession note for team delta: invasive carp surveillance sample, biofilm swab, received during the split batch window. only one of three qPCR replicates crossed threshold ice pack was spent and the receipt temperature was outside the eDNA hold range The lab needs a ranked remediation plan, not just a pass/fail disposition.",RERUN_PCR|QUARANTINE_COLD_CHAIN|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.15, ""ESCALATE_SUPERVISOR"": 1.598, ""HOLD_REPORT"": 1.006, ""QUARANTINE_COLD_CHAIN"": 2.176, ""RECOLLECT_SAMPLE"": 0.612, ""REPEAT_TAXON_PANEL"": 1.25, ""RERUN_PCR"": 3.0}"
edna_raw_00919,alpine_lake,freshwater_mussel,sediment_slurry,baseflow,field_freezer_delay,12,heron,custody_gap,inhibition,hard,distractor,train,The alpine lake chain packet describes a sediment slurry bottle collected under baseflow conditions for freshwater mussel. the split sample was moved to a second cooler without a signed transfer line internal amplification control is delayed and the extract looks humic No external source lookup is available to adjudicate the record. The supervisor wants the next three QA actions before results are released.,CLARIFY_CUSTODY|CLEANUP_INHIBITORS|DILUTE_EXTRACT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 3.25, ""CLEANUP_INHIBITORS"": 2.458, ""DILUTE_EXTRACT"": 1.916, ""ESCALATE_SUPERVISOR"": 1.3, ""HOLD_REPORT"": 1.8, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 0.75, ""RERUN_PCR"": 1.054}"
edna_raw_00920,peat_wetland,salmonid_spawning,sediment_slurry,thaw_window,field_freezer_delay,2,lichen,panel_mismatch,temp_excursion,hard,plain,train,The peat wetland chain packet describes a sediment slurry bottle collected under thaw window conditions for salmonid spawning. sample was queued for the wrong taxon panel ice pack was spent and the receipt temperature was outside the eDNA hold range The supervisor wants the next three QA actions before results are released.,REPEAT_TAXON_PANEL|QUARANTINE_COLD_CHAIN|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 2.0, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.45, ""ESCALATE_SUPERVISOR"": 2.048, ""HOLD_REPORT"": 1.256, ""QUARANTINE_COLD_CHAIN"": 2.426, ""RECOLLECT_SAMPLE"": 1.062, ""REPEAT_TAXON_PANEL"": 3.0, ""RERUN_PCR"": 0.33, ""REVIEW_BLANKS"": 0.08}"
edna_raw_00921,urban_stream,cyanobacteria_bloom,filter_membrane,storm_pulse,field_freezer_delay,6,fir,temp_excursion,replicate_discordance,medium,negation,train,"Accession note for team fir: cyanobacteria bloom surveillance sample, filter membrane, received during the field freezer delay window. temperature strip was red on arrival after a long courier leg amplification is present in alternating replicates with no stable consensus The note also says no action is needed for a separate custody gap concern. The lab needs a ranked remediation plan, not just a pass/fail disposition.",QUARANTINE_COLD_CHAIN|RERUN_PCR|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.15, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 1.678, ""HOLD_REPORT"": 1.72, ""QUARANTINE_COLD_CHAIN"": 3.45, ""RECOLLECT_SAMPLE"": 1.1, ""REPEAT_TAXON_PANEL"": 0.85, ""RERUN_PCR"": 2.29}"
edna_raw_00922,coastal_marsh,amphibian_pathogen,surface_water,post_rain,split_batch,8,fir,custody_gap,none,medium,distractor,train,Field team fir logged a surface water eDNA sample from the coastal marsh program for the amphibian pathogen panel. the split sample was moved to a second cooler without a signed transfer line A spare filter was photographed but not processed. The supervisor wants the next three QA actions before results are released.,CLARIFY_CUSTODY|HOLD_REPORT|RECOLLECT_SAMPLE,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 3.1, ""DILUTE_EXTRACT"": 0.2, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 1.3, ""RECOLLECT_SAMPLE"": 1.0, ""RERUN_PCR"": 0.08, ""REVIEW_BLANKS"": 0.08}"
edna_raw_00923,alpine_lake,amphibian_pathogen,surface_water,post_rain,same_day,11,willow,preservation_failure,weather_dilution,medium,cross_context,train,"Field team willow logged a surface water eDNA sample from the alpine lake program for the amphibian pathogen panel. filter envelope leaked preservative before accession snowmelt surge changed conductivity and suspended sediment during collection Because the sample is tied to post rain and same day, the lab treats small quality signals conservatively. The supervisor wants the next three QA actions before results are released.",RECOLLECT_SAMPLE|RERUN_PCR|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.694, ""CLARIFY_CUSTODY"": 1.05, ""DILUTE_EXTRACT"": 0.306, ""HOLD_REPORT"": 1.3, ""QUARANTINE_COLD_CHAIN"": 0.9, ""RECOLLECT_SAMPLE"": 4.71, ""RERUN_PCR"": 1.61}"
edna_raw_00924,peat_wetland,freshwater_mussel,filter_membrane,baseflow,split_batch,6,heron,custody_gap,inhibition,medium,cross_context,train,"Field team heron logged a filter membrane eDNA sample from the peat wetland program for the freshwater mussel panel. the split sample was moved to a second cooler without a signed transfer line internal amplification control is delayed and the extract looks humic Because the sample is tied to baseflow and split batch, the lab treats small quality signals conservatively. Choose the ordered action manifest that best protects reporting quality.",CLARIFY_CUSTODY|CLEANUP_INHIBITORS|DILUTE_EXTRACT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 3.1, ""CLEANUP_INHIBITORS"": 2.458, ""DILUTE_EXTRACT"": 2.116, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 1.3, ""RECOLLECT_SAMPLE"": 0.75, ""RERUN_PCR"": 1.054, ""REVIEW_BLANKS"": 0.08}"
edna_raw_00925,alpine_lake,cyanobacteria_bloom,filter_membrane,thaw_window,split_batch,4,delta,preservation_failure,weather_dilution,medium,plain,train,"Accession note for team delta: cyanobacteria bloom surveillance sample, filter membrane, received during the split batch window. sample bottle arrived with a loose cap and visible preservative loss snowmelt surge changed conductivity and suspended sediment during collection The lab needs a ranked remediation plan, not just a pass/fail disposition.",RECOLLECT_SAMPLE|RERUN_PCR|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.694, ""CLARIFY_CUSTODY"": 1.05, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.556, ""HOLD_REPORT"": 1.3, ""QUARANTINE_COLD_CHAIN"": 0.9, ""RECOLLECT_SAMPLE"": 4.66, ""RERUN_PCR"": 1.78}"
